word,part_of_speech,observations,avg_gender_score,p_value
elemental,ADJ,34,0.4176470588235294,0.861821244818114
business,NOUN,34,0.5235294117647059,0.22236662953162595
metabolite,NOUN,34,0.3479411764705883,0.4840018401680406
fact,NOUN,34,0.4982352941176469,0.3837636841987385
belong,VERB,34,0.29852941176470577,0.29283972819026816
convert,VERB,34,0.39676470588235296,1.0
nutrition,NOUN,34,0.5705882352941177,0.054762514472844415
originate,VERB,34,0.16617647058823526,0.0024950509675996193
argument,NOUN,34,0.28705882352941176,0.15960516758885115
peripheral,ADJ,33,0.40757575757575765,1.0
what,NOUN,33,0.26878787878787874,0.07731372002820144
stain,NOUN,33,0.333030303030303,0.37340593183187964
smooth,ADJ,33,0.349090909090909,0.593840922014053
biobank,NOUN,33,0.6406060606060606,0.006661372409688161
kinetic,ADJ,33,0.10757575757575757,0.00022329917478659177
snail,NOUN,33,0.23363636363636361,0.032849773682133473
park,NOUN,33,0.21575757575757576,0.032849773682133473
exclusion,NOUN,33,0.4833333333333334,0.4818275808729229
demonstrate,VERB,33,0.3815151515151515,0.859016133278891
procure,VERB,33,0.5466666666666666,0.10735299468041667
pathogen,NOUN,33,0.3448484848484848,0.593840922014053
exist,VERB,33,0.33090909090909093,0.37340593183187964
explain,VERB,33,0.3433333333333333,0.593840922014053
pegfp,NOUN,33,0.3121212121212121,0.37340593183187964
influence,NOUN,33,0.29727272727272736,0.21171328051866267
electrophysiology,NOUN,33,0.323030303030303,0.37340593183187964
emission,NOUN,33,0.24393939393939396,0.07731372002820144
provincial,ADJ,33,0.49575757575757584,0.2912302234945344
reye,NOUN,33,0.27303030303030296,0.21171328051866267
deployment,NOUN,33,0.21090909090909088,0.012105409212958988
radiograph,NOUN,33,0.39636363636363636,1.0
nest,NOUN,33,0.22181818181818183,0.032849773682133473
enrich,VERB,33,0.25575757575757574,0.07731372002820144
falciparum,NOUN,33,0.26484848484848483,0.07731372002820144
helper,NOUN,33,0.31696969696969696,0.37340593183187964
behaviour,NOUN,33,0.4190909090909091,1.0
professorship,NOUN,33,0.386060606060606,0.859016133278891
perfusion,NOUN,33,0.4203030303030303,1.0
statement,NOUN,33,0.3742424242424242,0.859016133278891
fractionation,NOUN,33,0.42848484848484847,0.7251402556772405
histopathologic,ADJ,33,0.24909090909090906,0.07731372002820144
silico,NOUN,33,0.31999999999999995,0.37340593183187964
strategic,ADJ,33,0.3784848484848484,0.859016133278891
placebo,NOUN,33,0.4312121212121212,0.7251402556772405
manual,NOUN,33,0.6054545454545455,0.04831008533322206
occurrence,NOUN,33,0.1972727272727272,0.012105409212958988
essay,NOUN,33,0.37363636363636366,0.859016133278891
cervical,ADJ,32,0.425,0.9999999999999991
decease,VERB,32,0.265625,0.10529211148896228
project,VERB,32,0.23906249999999998,0.04643987794501453
pyrosequenc,VERB,32,0.3715625,0.593240491577815
substantive,ADJ,32,0.42375,0.9999999999999991
compose,VERB,32,0.323125,0.3721900428906216
myosin,NOUN,32,0.3246875,0.3721900428906216
distinguished,ADJ,32,0.20718749999999997,0.01778848697055624
differential,ADJ,32,0.3678125,0.593240491577815
incredible,ADJ,32,0.2693750000000001,0.10529211148896228
common,ADJ,32,0.404375,0.8588524846755514
scheduling,NOUN,32,0.8993749999999999,2.614489289901249e-08
catch,VERB,32,0.3546875,0.593240491577815
precise,ADJ,32,0.4590625,0.718119645372246
demonstration,NOUN,32,0.4034375,0.8588524846755514
source,VERB,32,0.3025,0.20991042728728682
pathologic,ADJ,32,0.4428125,0.718119645372246
enzymatic,ADJ,32,0.2846875,0.20991042728728682
incidence,NOUN,32,0.43250000000000005,0.9999999999999991
schedule,NOUN,32,0.460625,0.718119645372246
biopsy,ADJ,32,0.40875000000000006,0.9999999999999991
hair,NOUN,32,0.32125,0.3721900428906216
devoted,ADJ,32,0.580625,0.06899548525270882
scope,NOUN,32,0.39874999999999994,0.8588524846755514
dominant,ADJ,32,0.2490625,0.04643987794501453
endeavor,NOUN,32,0.3525,0.593240491577815
cassette,NOUN,32,0.17937499999999998,0.005839323314126848
barcode,NOUN,32,0.07593749999999998,3.4314086159634376e-05
recombination,NOUN,32,0.21531249999999996,0.01778848697055624
pool,NOUN,32,0.36687499999999995,0.593240491577815
activate,VERB,32,0.46843750000000006,0.718119645372246
prompt,VERB,32,0.25406249999999997,0.10529211148896228
scan,ADJ,32,0.35937499999999994,0.593240491577815
physics,NOUN,32,0.0940625,0.0002183046582479247
supplemental,ADJ,32,0.39156250000000004,0.8588524846755514
welfare,NOUN,32,0.3525,0.593240491577815
proper,ADJ,32,0.28125,0.20991042728728682
conjunction,NOUN,32,0.6765625,0.003331164785894752
fellow,ADJ,32,0.4375,0.718119645372246
separation,NOUN,32,0.45593750000000005,0.718119645372246
counseling,NOUN,32,0.5446875,0.1468108955954141
dairy,NOUN,32,0.3478125,0.593240491577815
adjustment,NOUN,32,0.2796874999999999,0.10529211148896228
hepatocyte,NOUN,32,0.5237499999999999,0.2775782839720951
sanofi,NOUN,32,0.27875,0.10529211148896228
scattering,NOUN,32,0.27281249999999996,0.10529211148896228
lesion,NOUN,32,0.45031250000000006,0.718119645372246
principle,NOUN,32,0.353125,0.593240491577815
right,NOUN,32,0.4775,0.4698827935073707
intake,NOUN,32,0.8743749999999999,3.368305548913962e-07
rating,NOUN,32,0.45156250000000003,0.718119645372246
biomass,NOUN,32,0.2890625,0.20991042728728682
pm,NOUN,32,0.33249999999999996,0.3721900428906216
implantation,NOUN,31,0.37774193548387097,0.7162598303259219
protease,NOUN,31,0.20354838709677414,0.026087500027489052
overexpress,VERB,31,0.2529032258064516,0.06538211270119418
membrane,NOUN,31,0.24387096774193545,0.06538211270119418
combination,NOUN,31,0.2593548387096774,0.14250078482720083
preserve,VERB,31,0.3354838709677419,0.4664935253674849
antibiotic,ADJ,31,0.29774193548387096,0.2733105302917305
ecological,ADJ,31,0.3590322580645161,0.7162598303259219
official,NOUN,31,0.2977419354838709,0.2733105302917305
willing,ADJ,31,0.5790322580645162,0.0975315718616715
assign,VERB,31,0.27032258064516124,0.14250078482720083
pilot,VERB,31,0.6280645161290321,0.01621175714289855
psychiatrist,NOUN,31,0.42935483870967744,0.8547007973348777
path,NOUN,31,0.22483870967741934,0.026087500027489052
routine,ADJ,31,0.4787096774193548,0.5825315262284533
ascertainment,NOUN,31,0.77,0.00013101374064679533
lo,VERB,31,0.43741935483870975,0.8547007973348777
della,NOUN,31,0.42483870967741943,0.8547007973348777
isoform,NOUN,31,0.27645161290322584,0.14250078482720083
notch,NOUN,31,0.16935483870967738,0.008940638315193374
restriction,NOUN,31,0.42677419354838714,0.8547007973348777
species,NOUN,31,0.25129032258064515,0.06538211270119418
characteristic,NOUN,31,0.3616129032258064,0.7162598303259219
appreciated,ADJ,31,0.3858064516129032,0.7162598303259219
coauthor,NOUN,31,0.524516129032258,0.19839156722615756
tobacco,NOUN,31,0.4480645161290322,0.8547007973348777
aventis,NOUN,31,0.30709677419354836,0.2733105302917305
biofilm,NOUN,31,0.35806451612903223,0.7162598303259219
consistent,ADJ,31,0.3338709677419354,0.4664935253674849
presence,NOUN,31,0.22870967741935477,0.06538211270119418
geographic,ADJ,31,0.24645161290322576,0.06538211270119418
conceptualize,VERB,31,0.4335483870967741,0.8547007973348777
chromatin,NOUN,31,0.3409677419354839,0.4664935253674849
pleased,ADJ,31,0.19677419354838707,0.026087500027489052
untimely,ADJ,31,0.30322580645161284,0.2733105302917305
β,NOUN,31,0.24,0.06538211270119418
society,NOUN,31,0.2925806451612903,0.2733105302917305
dimensional,ADJ,31,0.23419354838709672,0.06538211270119418
batch,NOUN,31,0.25806451612903225,0.14250078482720083
motion,NOUN,31,0.1270967741935484,0.00034862554191194466
schematic,NOUN,31,0.4509677419354839,0.8547007973348777
parallel,ADJ,31,0.2712903225806451,0.14250078482720083
flight,NOUN,31,0.1867741935483871,0.008940638315193374
air,NOUN,31,0.27967741935483864,0.14250078482720083
rotation,NOUN,31,0.26741935483870966,0.14250078482720083
coach,NOUN,30,0.301,0.35222114846601654
rare,ADJ,30,0.46466666666666673,0.7103685827198517
love,VERB,30,0.44266666666666665,0.7103685827198517
diagnostic,NOUN,30,0.46366666666666667,0.7103685827198517
inoculation,NOUN,30,0.3663333333333333,0.5775792466484078
derivation,NOUN,30,0.2756666666666666,0.19129537849089484
leave,NOUN,30,0.418,0.9999999999999993
victorian,ADJ,30,0.33533333333333337,0.5775792466484078
release,VERB,30,0.41633333333333333,0.9999999999999993
salt,NOUN,30,0.13866666666666663,0.0025066089283039745
plaque,NOUN,30,0.2593333333333333,0.09150618147444962
haplotype,NOUN,30,0.2633333333333333,0.09150618147444962
esc,NOUN,30,0.24099999999999996,0.09150618147444962
paediatric,ADJ,30,0.45333333333333325,0.7103685827198517
download,VERB,30,0.21766666666666665,0.0381155536482234
empirical,ADJ,30,0.2303333333333333,0.0381155536482234
excavation,NOUN,30,0.413,0.9999999999999993
box,NOUN,30,0.19099999999999998,0.01366669906487096
quantum,NOUN,30,0.10866666666666663,0.0005603132925951698
authorization,NOUN,30,0.30033333333333334,0.35222114846601654
pivotal,ADJ,30,0.417,0.9999999999999993
manufacturing,NOUN,30,0.12533333333333332,0.0005603132925951698
ir,NOUN,30,0.18033333333333335,0.01366669906487096
tube,NOUN,30,0.24433333333333332,0.09150618147444962
label,NOUN,30,0.397,0.8528897605885889
male,ADJ,30,0.3906666666666666,0.8528897605885889
load,NOUN,30,0.534,0.13618045701356146
fluorescent,NOUN,30,0.24800000000000003,0.09150618147444962
mediate,VERB,30,0.357,0.5775792466484078
endless,ADJ,30,0.373,0.8528897605885889
own,VERB,30,0.3773333333333333,0.8528897605885889
platelet,NOUN,30,0.35766666666666663,0.5775792466484078
vice,NOUN,30,0.21933333333333332,0.0381155536482234
identity,NOUN,30,0.35400000000000004,0.5775792466484078
melanogaster,NOUN,30,0.1966666666666666,0.01366669906487096
sirna,NOUN,30,0.2813333333333334,0.19129537849089484
authorship,NOUN,30,0.378,0.8528897605885889
binding,ADJ,30,0.23233333333333336,0.0381155536482234
shift,NOUN,30,0.317,0.35222114846601654
transform,VERB,30,0.38966666666666666,0.8528897605885889
pi,NOUN,30,0.35433333333333333,0.5775792466484078
spreadsheet,NOUN,30,0.46366666666666667,0.7103685827198517
neuropsychological,ADJ,30,0.6156666666666666,0.024959190474586897
cardiovascular,ADJ,30,0.26199999999999996,0.09150618147444962
rr,NOUN,30,0.3923333333333333,0.8528897605885889
barley,NOUN,30,0.26266666666666666,0.09150618147444962
dependent,ADJ,30,0.41566666666666674,0.9999999999999993
cultured,ADJ,30,0.4799999999999999,0.45733869834504026
improved,ADJ,30,0.23166666666666663,0.0381155536482234
liquid,ADJ,30,0.35400000000000004,0.5775792466484078
chronic,ADJ,30,0.4223333333333334,0.9999999999999993
recognise,VERB,30,0.43,0.9999999999999993
era,NOUN,30,0.2956666666666666,0.19129537849089484
census,NOUN,29,0.31103448275862067,0.4483640245026181
dichroism,NOUN,29,0.41172413793103446,1.0
absorption,NOUN,29,0.2275862068965517,0.05537023486462561
workflow,NOUN,29,0.21241379310344827,0.05537023486462561
isolated,ADJ,29,0.47827586206896555,0.572666171553314
untir,VERB,29,0.446551724137931,0.8508924915852367
county,NOUN,29,0.3941379310344827,1.0
observe,VERB,29,0.3982758620689655,1.0
gap,NOUN,29,0.28896551724137925,0.2541923594970062
aim,VERB,29,0.43379310344827593,0.8508924915852367
internet,NOUN,29,0.2624137931034483,0.12705148911999056
lifetime,NOUN,29,0.13,0.0009060741215725122
core,ADJ,29,0.36344827586206896,0.7050843023074298
programmer,NOUN,29,0.26586206896551723,0.12705148911999056
feed,VERB,29,0.38310344827586207,1.0
coral,ADJ,29,0.36137931034482756,0.7050843023074298
null,ADJ,29,0.28896551724137925,0.2541923594970062
season,NOUN,29,0.38724137931034486,1.0
sugar,NOUN,29,0.3268965517241379,0.4483640245026181
pcr,NOUN,29,0.34551724137931034,0.7050843023074298
sense,NOUN,29,0.4351724137931035,0.8508924915852367
move,VERB,29,0.2882758620689655,0.2541923594970062
suite,NOUN,29,0.13241379310344828,0.0009060741215725122
spectrophotometer,NOUN,29,0.20827586206896548,0.05537023486462561
variation,NOUN,29,0.3596551724137931,0.7050843023074298
mhz,NOUN,29,0.2310344827586207,0.05537023486462561
salivary,ADJ,29,0.39068965517241383,1.0
profile,VERB,28,0.24928571428571425,0.05429529960325381
ship,NOUN,28,0.18392857142857139,0.019780789855169983
analyzing,NOUN,28,0.2932142857142857,0.3336133903544893
wing,NOUN,28,0.39,0.8471160888689858
ca,NOUN,28,0.3064285714285714,0.3336133903544893
und,VERB,28,0.3939285714285714,1.0
ring,NOUN,28,0.2567857142857143,0.12646892973507107
radiographic,ADJ,28,0.3857142857142857,0.8471160888689858
implication,NOUN,28,0.26035714285714284,0.12646892973507107
fresh,ADJ,28,0.3385714285714285,0.5626059438251109
contrast,NOUN,28,0.3796428571428571,0.8471160888689858
mount,VERB,28,0.32285714285714284,0.5626059438251109
speech,NOUN,28,0.46749999999999986,0.44690255618378727
motor,NOUN,28,0.14142857142857143,0.0014731007579240978
copyright,NOUN,28,0.11142857142857142,0.0014731007579240978
stroke,NOUN,28,0.44892857142857145,0.7038013620796539
story,NOUN,28,0.425,1.0
tooth,NOUN,28,0.44428571428571423,0.7038013620796539
biostatistician,NOUN,28,0.35607142857142854,0.5626059438251109
echocardiographic,ADJ,28,0.4421428571428571,0.7038013620796539
beautiful,ADJ,28,0.4657142857142857,0.44690255618378727
receipt,NOUN,28,0.47500000000000003,0.44690255618378727
anatomy,NOUN,28,0.2746428571428571,0.12646892973507107
nitrogen,NOUN,28,0.5692857142857143,0.17461608894567704
cardiology,NOUN,28,0.29857142857142854,0.3336133903544893
illustrative,ADJ,28,0.32857142857142857,0.5626059438251109
cardiomyocyte,NOUN,28,0.2625,0.12646892973507107
ask,VERB,28,0.25857142857142856,0.12646892973507107
anesthesia,NOUN,28,0.4114285714285714,1.0
appear,VERB,28,0.4189285714285714,1.0
cluster,VERB,28,0.2675,0.12646892973507107
promotion,NOUN,28,0.3289285714285714,0.5626059438251109
serological,ADJ,28,0.35892857142857143,0.8471160888689858
glioma,NOUN,28,0.27392857142857147,0.12646892973507107
genentech,NOUN,28,0.31678571428571434,0.3336133903544893
phone,NOUN,28,0.39214285714285707,0.8471160888689858
honey,NOUN,28,0.3842857142857143,0.8471160888689858
branch,NOUN,28,0.22999999999999998,0.05429529960325381
damage,NOUN,28,0.3525,0.5626059438251109
bioimag,VERB,28,0.3064285714285714,0.3336133903544893
data,VERB,28,0.46499999999999997,0.44690255618378727
son,NOUN,28,0.3746428571428571,0.8471160888689858
toolbox,NOUN,28,0.29142857142857137,0.3336133903544893
xenograft,NOUN,28,0.5642857142857143,0.17461608894567704
geometry,NOUN,28,0.13535714285714284,0.0014731007579240978
accommodation,NOUN,28,0.2375,0.05429529960325381
grain,NOUN,28,0.3775,0.8471160888689858
influence,VERB,28,0.27499999999999997,0.12646892973507107
poster,NOUN,28,0.4064285714285714,1.0
soybean,NOUN,28,0.2978571428571429,0.3336133903544893
hybrid,ADJ,28,0.27785714285714286,0.12646892973507107
isolate,ADJ,28,0.48214285714285715,0.44690255618378727
pioneer,VERB,28,0.14857142857142855,0.005990234108837979
dataset,VERB,28,0.3453571428571428,0.5626059438251109
placement,NOUN,28,0.3589285714285714,0.8471160888689858
true,ADJ,28,0.26999999999999996,0.12646892973507107
elegan,NOUN,28,0.40214285714285714,1.0
cartilage,NOUN,28,0.3157142857142857,0.3336133903544893
athlete,NOUN,28,0.2878571428571428,0.3336133903544893
majority,NOUN,28,0.29678571428571426,0.3336133903544893
diagnose,VERB,28,0.3871428571428571,0.8471160888689858
du,VERB,27,0.4362962962962963,0.9999999999999991
heterozygous,ADJ,27,0.13370370370370369,0.0024048691530814993
launch,VERB,27,0.5122222222222222,0.4314943895048955
summarize,VERB,27,0.5966666666666667,0.047327359887311474
backbone,NOUN,27,0.2785185185185185,0.17164211460494427
fluid,ADJ,27,0.2914814814814815,0.17164211460494427
trainer,NOUN,27,0.42666666666666664,0.9999999999999991
mobile,ADJ,27,0.352962962962963,0.561191233543412
music,NOUN,27,0.45481481481481484,0.6944728709667538
consumption,NOUN,27,0.532962962962963,0.23700037965137116
similarity,NOUN,27,0.2729629629629629,0.17164211460494427
activation,NOUN,27,0.45000000000000007,0.6944728709667538
rp,NOUN,27,0.41444444444444445,0.9999999999999991
relative,ADJ,27,0.30370370370370375,0.33123862091274064
repeat,VERB,27,0.31740740740740736,0.33123862091274064
iranian,ADJ,27,0.34481481481481474,0.561191233543412
choose,VERB,27,0.3203703703703703,0.33123862091274064
operator,NOUN,27,0.19296296296296292,0.029272415264631847
bio,NOUN,27,0.5925925925925926,0.047327359887311474
characterisation,NOUN,27,0.35,0.561191233543412
nucleotide,NOUN,27,0.49666666666666665,0.4314943895048955
degli,NOUN,27,0.36777777777777776,0.561191233543412
cultivate,VERB,27,0.39814814814814814,0.8466653032756524
place,VERB,27,0.34888888888888886,0.561191233543412
curriculum,NOUN,27,0.5185185185185185,0.23700037965137116
shrna,ADJ,27,0.4344444444444444,0.9999999999999991
coverage,NOUN,27,0.3533333333333333,0.561191233543412
continual,ADJ,27,0.4251851851851852,0.9999999999999991
habitat,NOUN,27,0.2588888888888889,0.07689275042958862
phosphorylation,NOUN,27,0.3522222222222222,0.561191233543412
vaccination,NOUN,27,0.47777777777777775,0.6944728709667538
cc,NOUN,27,0.19259259259259257,0.029272415264631847
subsidiary,NOUN,27,0.5166666666666666,0.4314943895048955
driver,NOUN,27,0.22370370370370368,0.07689275042958862
alcohol,NOUN,27,0.3466666666666666,0.561191233543412
payment,NOUN,27,0.4125925925925926,0.9999999999999991
vesicle,NOUN,27,0.29074074074074074,0.17164211460494427
printing,NOUN,27,0.3985185185185185,0.8466653032756524
white,ADJ,27,0.34407407407407403,0.561191233543412
keen,ADJ,27,0.42185185185185187,0.9999999999999991
glass,NOUN,27,0.1614814814814815,0.009287728519148782
matching,NOUN,27,0.31777777777777777,0.33123862091274064
challenging,ADJ,27,0.1911111111111111,0.029272415264631847
forum,NOUN,27,0.3622222222222222,0.561191233543412
pc,NOUN,27,0.264074074074074,0.17164211460494427
protection,NOUN,27,0.31370370370370365,0.33123862091274064
projection,NOUN,27,0.22629629629629627,0.07689275042958862
talk,NOUN,27,0.2988888888888888,0.33123862091274064
fermentation,NOUN,27,0.36962962962962964,0.561191233543412
competition,NOUN,26,0.36153846153846153,0.6916041551893062
postdoctoral,NOUN,26,0.08807692307692307,0.0004512569903374105
amit,VERB,26,0.009230769230769239,2.4725929821318267e-06
ncrr,ADJ,26,0.5784615384615385,0.0703094363383694
pure,ADJ,26,0.30538461538461537,0.2310333507417781
snake,NOUN,26,0.35346153846153844,0.6916041551893062
barcoding,NOUN,26,0.39615384615384625,1.0
facilitator,NOUN,26,0.6165384615384616,0.026550003308791537
inquiry,NOUN,26,0.34807692307692295,0.6916041551893062
hr,NOUN,26,0.4819230769230769,0.5487720249751465
diabetic,ADJ,26,0.6046153846153846,0.0703094363383694
industrial,ADJ,26,0.20038461538461538,0.04319822023141478
admission,NOUN,26,0.6542307692307693,0.008595026986028821
landowner,NOUN,26,0.278076923076923,0.2310333507417781
reduction,NOUN,26,0.265,0.10829572942759602
import,NOUN,26,0.45692307692307693,0.8417054439548504
loss,NOUN,26,0.20153846153846156,0.04319822023141478
propagation,NOUN,26,0.3861538461538461,1.0
antibody,ADJ,26,0.375,0.6916041551893062
sensing,NOUN,26,0.3015384615384616,0.2310333507417781
santé,NOUN,26,0.4357692307692307,0.8417054439548504
ceo,NOUN,26,0.09000000000000001,0.0004512569903374105
bacillus,NOUN,26,0.1842307692307692,0.014398980229115885
flag,NOUN,26,0.23307692307692301,0.10829572942759602
audience,NOUN,26,0.24038461538461536,0.10829572942759602
incisive,ADJ,26,0.35346153846153844,0.6916041551893062
soft,ADJ,26,0.3434615384615384,0.4264553748622525
unknown,ADJ,26,0.23346153846153844,0.10829572942759602
neutrophil,NOUN,26,0.23653846153846153,0.10829572942759602
susceptibility,NOUN,26,0.4496153846153846,0.8417054439548504
uptake,NOUN,26,0.4523076923076923,0.8417054439548504
ability,NOUN,26,0.4646153846153846,0.5487720249751465
convey,VERB,26,0.2065384615384615,0.04319822023141478
portuguese,ADJ,26,0.3465384615384615,0.6916041551893062
later,ADJ,26,0.30615384615384617,0.2310333507417781
bioreactor,NOUN,26,0.21923076923076923,0.04319822023141478
immunoassay,NOUN,26,0.5019230769230769,0.31690729410993146
provoke,VERB,26,0.3153846153846154,0.4264553748622525
depict,VERB,26,0.33538461538461534,0.4264553748622525
roman,ADJ,26,0.0007692307692307697,2.4725929821318267e-06
diffusion,NOUN,26,0.2761538461538461,0.2310333507417781
enlighten,VERB,26,0.12807692307692303,0.003935357973351667
organism,NOUN,26,0.4238461538461539,0.8417054439548504
reflect,VERB,26,0.2873076923076923,0.2310333507417781
garden,NOUN,26,0.4257692307692308,0.8417054439548504
supercomputer,NOUN,26,0.09923076923076923,0.0004512569903374105
traditional,ADJ,26,0.3465384615384615,0.6916041551893062
beloved,ADJ,26,0.2811538461538461,0.2310333507417781
trait,NOUN,26,0.2457692307692307,0.10829572942759602
scottish,ADJ,26,0.4623076923076922,0.5487720249751465
analyzer,NOUN,26,0.21307692307692308,0.04319822023141478
affect,VERB,26,0.4938461538461538,0.5487720249751465
empty,ADJ,26,0.25076923076923074,0.10829572942759602
dry,VERB,26,0.4207692307692307,1.0
meta,NOUN,26,0.4507692307692307,0.8417054439548504
configuration,NOUN,26,0.22346153846153843,0.04319822023141478
luc,NOUN,26,0.2611538461538461,0.10829572942759602
disc,NOUN,26,0.3176923076923078,0.4264553748622525
mixture,NOUN,25,0.2236,0.06343441775879398
capillary,ADJ,25,0.47879999999999995,0.6848108135678617
blind,ADJ,25,0.5923999999999999,0.10306801844886915
audit,NOUN,25,0.3595999999999999,0.541760077689481
inventor,NOUN,25,0.16440000000000002,0.02227403082180327
outreach,NOUN,25,0.3628,0.8390835741098697
gain,VERB,25,0.5304,0.22226559322964184
shell,NOUN,25,0.4548,0.6848108135678617
structure,VERB,25,0.3396,0.541760077689481
validity,NOUN,25,0.2408,0.15133735465861994
berghei,NOUN,25,0.25880000000000003,0.15133735465861994
super,ADJ,25,0.3028,0.30767742419579974
aortic,ADJ,25,0.3872,0.8390835741098697
permanent,ADJ,25,0.2864,0.30767742419579974
lineage,NOUN,25,0.11479999999999999,0.0007421563936681083
dialysis,NOUN,25,0.288,0.30767742419579974
diligence,NOUN,25,0.4856,0.41647720747912687
spot,NOUN,25,0.2104,0.06343441775879398
heavy,ADJ,25,0.49279999999999996,0.41647720747912687
immunoblot,NOUN,25,0.5536,0.22226559322964184
sustained,ADJ,25,0.29600000000000004,0.30767742419579974
labelling,NOUN,25,0.5128,0.41647720747912687
cytogenetic,ADJ,25,0.486,0.41647720747912687
sand,NOUN,25,0.4104,0.9999999999999993
reagent,VERB,25,0.24359999999999998,0.15133735465861994
imagery,NOUN,25,0.40399999999999997,0.9999999999999993
reproduction,NOUN,25,0.23879999999999996,0.06343441775879398
shape,NOUN,25,0.2547999999999999,0.15133735465861994
wood,NOUN,25,0.326,0.541760077689481
induction,NOUN,25,0.3048,0.30767742419579974
above,ADJ,25,0.242,0.15133735465861994
polymorphism,NOUN,25,0.18719999999999998,0.02227403082180327
confidence,NOUN,25,0.30199999999999994,0.30767742419579974
epsrc,ADJ,25,0.5604,0.10306801844886915
transcriptomic,ADJ,25,0.40840000000000004,0.9999999999999993
rapid,ADJ,25,0.1504,0.003776759093244453
korean,ADJ,25,0.36599999999999994,0.8390835741098697
dye,NOUN,25,0.2284,0.06343441775879398
spore,NOUN,25,0.27520000000000006,0.15133735465861994
cécile,ADJ,25,0.8947999999999999,7.270674612493126e-07
automatic,ADJ,25,0.19199999999999995,0.02227403082180327
house,VERB,25,0.2688,0.15133735465861994
splicing,NOUN,25,0.32159999999999994,0.541760077689481
biodiversity,NOUN,25,0.39199999999999996,0.8390835741098697
malaysian,ADJ,25,0.42839999999999995,0.9999999999999993
telomere,ADJ,25,0.442,0.6848108135678617
tcga,NOUN,25,0.2764,0.15133735465861994
municipality,NOUN,25,0.39399999999999996,0.8390835741098697
array,VERB,25,0.2868,0.30767742419579974
ircc,VERB,25,0.508,0.41647720747912687
combine,VERB,25,0.35879999999999995,0.541760077689481
gamma,NOUN,25,0.4372,0.9999999999999993
calibrate,VERB,25,0.13,0.003776759093244453
variety,NOUN,25,0.426,0.9999999999999993
tank,NOUN,25,0.43559999999999993,0.9999999999999993
rule,NOUN,24,0.31916666666666665,0.4043438299704435
overview,NOUN,24,0.42916666666666664,0.8368988628970628
deploy,VERB,24,0.21916666666666662,0.09245784275276726
vivarium,NOUN,24,0.5645833333333333,0.14869821365329985
photon,NOUN,24,0.16166666666666665,0.005927410575702862
quantitation,NOUN,24,0.50625,0.3027567932074962
caretaker,NOUN,24,0.3754166666666667,1.0
lake,NOUN,24,0.32083333333333336,0.4043438299704435
phenotypic,NOUN,24,0.36791666666666667,0.6774066835764974
message,NOUN,24,0.5233333333333333,0.3027567932074962
painting,NOUN,24,0.42124999999999996,0.8368988628970628
thaliana,NOUN,24,0.2316666666666667,0.09245784275276726
specificity,NOUN,24,0.5179166666666666,0.3027567932074962
back,NOUN,24,0.3933333333333333,1.0
metadata,NOUN,24,0.3775,1.0
bachelor,NOUN,24,0.5983333333333333,0.06310303855749018
stiftelse,NOUN,24,0.21916666666666662,0.09245784275276726
integrin,NOUN,24,0.205,0.02177565836850474
indicator,NOUN,24,0.4879166666666667,0.536676138038334
neurologist,NOUN,24,0.25833333333333336,0.20929822184323463
tandem,NOUN,24,0.345,0.6774066835764974
cumm,VERB,24,0.16416666666666666,0.005927410575702862
orthopedic,ADJ,24,0.18666666666666668,0.02177565836850474
solid,ADJ,24,0.3525,0.6774066835764974
appointment,NOUN,24,0.5504166666666667,0.14869821365329985
orientation,NOUN,24,0.3825,1.0
triple,ADJ,24,0.26958333333333334,0.20929822184323463
pump,NOUN,24,0.2533333333333333,0.20929822184323463
logo,NOUN,24,0.2541666666666666,0.20929822184323463
benefit,NOUN,24,0.24916666666666662,0.09245784275276726
spectroscopic,ADJ,24,0.16333333333333333,0.005927410575702862
cage,NOUN,24,0.22583333333333336,0.09245784275276726
moth,NOUN,24,0.31083333333333324,0.4043438299704435
clip,NOUN,24,0.22041666666666662,0.09245784275276726
styling,NOUN,24,0.21416666666666662,0.09245784275276726
alert,VERB,24,0.17124999999999993,0.02177565836850474
strength,NOUN,24,0.30666666666666664,0.4043438299704435
lie,VERB,24,0.7420833333333333,0.0026383065881129724
s,VERB,24,0.6516666666666666,0.03429564472036535
club,NOUN,24,0.26416666666666666,0.20929822184323463
immunization,NOUN,24,0.4395833333333334,0.8368988628970628
spring,NOUN,24,0.4766666666666666,0.536676138038334
indicate,VERB,24,0.4058333333333333,1.0
chimera,NOUN,24,0.2870833333333333,0.20929822184323463
grid,NOUN,24,0.2225,0.09245784275276726
black,ADJ,24,0.4775,0.536676138038334
feasibility,NOUN,24,0.42750000000000005,0.8368988628970628
binary,ADJ,24,0.25416666666666665,0.20929822184323463
priceless,ADJ,24,0.4716666666666666,0.536676138038334
ancient,ADJ,24,0.4595833333333333,0.536676138038334
transfer,VERB,24,0.5645833333333333,0.14869821365329985
genus,NOUN,24,0.23041666666666663,0.09245784275276726
vegetation,NOUN,24,0.45250000000000007,0.8368988628970628
asian,ADJ,24,0.14416666666666667,0.005927410575702862
therapeutic,ADJ,24,0.4779166666666667,0.536676138038334
serology,NOUN,24,0.6279166666666667,0.03429564472036535
repeat,NOUN,24,0.4808333333333333,0.536676138038334
maize,ADJ,24,0.35833333333333334,0.6774066835764974
