filename,Names,Nouns,Organizations,Text,Verbs
ACS_Cent_Sci/PMC5658758.nxml,P30 CA023168,,,(P30 CA023168).,
ACS_Cent_Sci/PMC5658761.nxml,Franklin Lee,reading;feedback;manuscript,,"We thank Franklin Lee for critical reading and feedback
on
the manuscript.",thank
ACS_Cent_Sci/PMC5658761.nxml,Anders G. Frøseth,support;work;machine;learning,,"We acknowledge
the generous support of Dr. Anders G. Frøseth and Mr. Christian
Sundt for our work on machine learning.",acknowledge
ACS_Cent_Sci/PMC5658750.nxml,Welch Foundation Grant,support,,"Financial support
by Welch Foundation Grant",
ACS_Cent_Sci/PMC5658750.nxml,Yu Lai;Wangda Li,author;assistance;figures,,"The author thanks Dr. Sheng-Heng Chung,
Ke-Yu Lai, and Wangda Li for their assistance with the figures.",thank
ACS_Cent_Sci/PMC5658760.nxml,Frank Bates;Mike Larsen;Stacey A. Saba;Morgan Schulze;Philip Dirlam;Bongjoon Lee;Wei Zhang,authors;A.;discussions;input;help;experiments;TEM;sample;preparation;TEM;imaging,Sujay Chopade;TEM;TEM,"The authors thank Prof. Frank Bates, Sujay Chopade,
Dr. Mike Larsen, Stacey A. Saba, and Dr. Morgan Schulze for helpful
discussions and input, Dr. Philip Dirlam for help with some of the
curing experiments, Dr. Bongjoon Lee for TEM sample preparation, and
Dr. Wei Zhang for TEM imaging.",thank;cure
ACS_Cent_Sci/PMC5658757.nxml,Pouria Dasmeh,discussions;methods;energy;changes;mutations;tree;reconstruction,S.V.,"S.V. would like to
thank Pouria Dasmeh and Adrian Serohijos
for their interesting discussions on methods to compute the free energy
changes for mutations and phylogenetic tree reconstruction.",like;thank;compute
ACS_Cent_Sci/PMC5658757.nxml,Nicolas Sawaya,authors;code;calculation;charges;transition;densities,,"The authors
thank Nicolas Sawaya for sharing his code for the calculation of atomic
partial charges from the transition densities.",thank;share
ACS_Cent_Sci/PMC5658755.nxml,Sai Reddy;Wenjing Wang;Jennifer Hou,help;laser;irradiation;experiments;help;fluorometer;measurements;help;titrations,"
S. Nitya;the Lu Research
Group;Varun Mohan
;the Jain Research Group;the Burke Group;ITC","We thank
S. Nitya Sai Reddy and Wenjing Wang of the Lu Research
Group for their help in the laser irradiation experiments, Varun Mohan
of the Jain Research Group for his help with fluorometer measurements,
and Jennifer Hou of the Burke Group for her help in the ITC titrations.
",thank
ACS_Cent_Sci/PMC5658752.nxml,"H. Alex Brown;Robert A. DiStasio Jr.;Megan Gelsinger
;Michael Frohman;Jeremy Thorner",facility;DBI-1428922;assistance;analysis;laboratories;plasmids;discussions,"the Cornell University NMR;NSF;the Cornell Biotechnology Resource Center Imaging Facility;NSF;Vanderbilt University;Cornell University;Stony
Brook University;University of California, Berkeley)
","We thank the Cornell University NMR facility (NSF MRI: CHE-1531632),
the Cornell Biotechnology Resource Center Imaging Facility (NSF MRI:
DBI-1428922), H. Alex Brown (Vanderbilt University) for providing
VU0359595 and VU0364739, Robert A. DiStasio Jr. and Megan Gelsinger
for assistance with statistical analysis, the Baird, Mao, and Yu laboratories
(Cornell University) for providing plasmids, and Michael Frohman (Stony
Brook University) and Jeremy Thorner (University of California, Berkeley)
for helpful discussions.",thank;provide;provide
ACS_Cent_Sci/PMC5704292.nxml,Jeffery F. Miller,discussions;analysis,,"We thank
Dr. Jeffery F. Miller for helpful discussions regarding
the phylogenetic analysis.",thank
ACS_Cent_Sci/PMC5704290.nxml,Prof J. Blanchard;Tiago Rodrigues,gene;analysis,,"We thank
Prof J. Blanchard for supplying the gene for wt-PanC in plasmid and
Dr. Tiago Rodrigues for initial structural analysis.",thank;supply
ACS_Cent_Sci/PMC5704293.nxml,Javier Soutres,assistance;FRAP;experiments;discussions,Linköping University;FRAP;AFM,"We are grateful to Thomas
Ederth, Linköping University, and to Javier Soutres (Malmö
University) for assistance with the FRAP and AFM experiments respectively
and for helpful discussions.",
ACS_Cent_Sci/PMC5704293.nxml,Kishore Kumar Jagadeesan;Eglė Malcaitė;Eglė Pakalnytė;Vivek Chaturverdi;Madhuri Nagabhushanam,assistance,Lund University;Malmö University,"Kishore Kumar Jagadeesan (Lund University),
Guoqing Pan, Eglė Malcaitė, Eglė Pakalnytė,
Vivek Chaturverdi, and Madhuri Nagabhushanam, Malmö University,
are acknowledged for experimental assistance.",acknowledge
ACS_Cent_Sci/PMC5704285.nxml,"Cyrille Costentin
;Jo Melville",authors;discussions,,"The authors gratefully
acknowledge Prof. Cyrille Costentin
and Jo Melville for many helpful discussions.",acknowledge
ACS_Cent_Sci/PMC5704284.nxml,Roald Hoffmann;Yen Chen;Hao Shen,access;facilities;comments;codes;assistance;setups,,"We thank Roald Hoffmann for access to computational
facilities and comments, Tai-Yen Chen for providing Matlab codes,
and Xiaochun Zhou and Hao Shen for assistance in microscopy setups.
",thank;provide
ACS_Cent_Sci/PMC5704294.nxml,Grace Wilsey;Kevin Lee;Jonathan Weissman;Theresa McLaughlin;Peter Cresswell,discussions;cell;lines;plasmids;facility;sample;analysis;gift;reporter,"the
Stanford University Mass Spectrometry","We thank Matt, Kristen,
and Grace Wilsey, Kevin Lee, and Ray
Deshaies for foundational discussions, Jonathan Weissman for providing
dCas9-KRAB cell lines and sgRNA plasmids, Theresa McLaughlin at the
Stanford University Mass Spectrometry facility for sample analysis,
and Peter Cresswell for the gift of the ddVenus reporter.",thank;provide
ACS_Cent_Sci/PMC5833006.nxml,Keck Electron Microscopy;Nanostructures Laboratory,authors;support;measurements,SEM;AFM,"The authors acknowledge the support of NSF-CHE 1506839 (T.E.) and
the W.M. Keck Electron Microscopy for SEM and Nanostructures Laboratory
for AFM measurements.",acknowledge
ACS_Cent_Sci/PMC5746868.nxml,"ENS de Lyon;Summer Baker-Dockrey
;Devin Ferguson",authors;assistance,Emma Gendre;University of Michigan;University of Michigan,"The authors
acknowledge assistance from Emma Gendre (ENS de Lyon), Summer Baker-Dockrey
(University of Michigan), and Devin Ferguson (University of Michigan).",acknowledge
ACS_Cent_Sci/PMC5746861.nxml,Abelardo Ramirez-Hernandez;Chris Chipot,help;dynamics;simulations;discussions;diffusion;calculations,,"We would
like to thank Dr. Abelardo Ramirez-Hernandez for
his help with performing some of the molecular dynamics simulations
and Dr. Chris Chipot for useful discussions on the Smoluchowski diffusion
calculations.",thank;perform
ACS_Cent_Sci/PMC5746862.nxml,Brendan Zhang,luciferin;docking;studies;members;laboratories;reagents,Weiss;Martin,"We thank
Brendan Zhang for assisting with luciferin docking studies, along
with members of the Weiss and Martin laboratories for reagents.",thank;assist
ACS_Cent_Sci/PMC5746862.nxml,Aaron Leconte,members;laboratory;discussions,Claremont-McKenna,"We
also thank Prof. Aaron Leconte (Claremont-McKenna) and members of
the Prescher laboratory for helpful discussions.",thank
ACS_Cent_Sci/PMC5746865.nxml,Jay Nix,assistance;X;ray;diffraction;data;collection,ALS,"We
thank Jay Nix and ALS Beamline 4.2.2 for assistance with X-ray diffraction
data collection.",thank
ACS_Cent_Sci/PMC5746856.nxml,Carsten Mim,protein,Northwestern University,"We are grateful to Carsten Mim and
Vinzenz Unger of Northwestern University for generously providing
us with the protein.",provide
ACS_Cent_Sci/PMC5746856.nxml,John M. A. Grime,members;group;discussions,,"We thank all the members of the Voth group for
fruitful discussions, especially John M. A. Grime.",thank
ACS_Cent_Sci/PMC5746858.nxml,Sebastian Doniach;Nicholas Melosh;Gerald Fuller,discussions,,"We thank Sebastian Doniach, Nicholas Melosh,
and Gerald Fuller for useful discussions.",thank
ACS_Cent_Sci/PMC5746864.nxml,Christoph Grundner;Haya Jamali;Rebecca Wissner,protein;assistance;expression;purification;STEP;assistance;protein;mass;spectrometry;experiments,"University of Washington)
;PTPA;Yale University;STEP;Yale University)
","We thank
Dr. Christoph Grundner (University of Washington)
for generously providing  m PTPA protein and plasmid,
Dr. Haya Jamali (Yale University) for assistance with the expression
and purification of STEP, and Dr. Rebecca Wissner (Yale University)
for assistance with protein mass spectrometry experiments.",thank;provide
ACS_Cent_Sci/PMC5746860.nxml,LEO Pharma,support;work;S10OD016357,"Financial
;NIH;S10OD016357","Financial
support for this work was provided by
LEO Pharma and the NIH (CA132630 and S10OD016357).",provide
ACS_Cent_Sci/PMC5746860.nxml,Martin Stahlhut,support;characterization;compounds;probes,,"We thank Martin Stahlhut for logistical support in biochemical
characterization of various compounds and probes.",thank
ACS_Cent_Sci/PMC5746857.nxml,"
Benjamin Van Roy",thanks;discussions,,"Z.Z. thanks Prof.
Benjamin Van Roy for valuable discussions.",
ACS_Cent_Sci/PMC5746853.nxml,Grant No,C.K.;support;program;No,"the NSF Graduate Research Fellowship
","C.K. acknowledges support from the NSF Graduate Research Fellowship
program under Grant No.",acknowledge
ACS_Cent_Sci/PMC5746855.nxml,Arnold Rheingold;Curtis Moore,conversations;support;X;ray;analysis,,"We thank Keary Engle for helpful conversations, Min Cho for
technical support, and Arnold Rheingold, Curtis Moore, and Milan Gembicky
for X-ray crystallographic analysis.",thank
ACS_Cent_Sci/PMC5785775.nxml,H. Chen;O. Engkvist;G. Klambauer,discussions;manuscript;suggestions,,"We thank H. Chen and O. Engkvist for valuable discussions and feedback
on the manuscript, and G. Klambauer for helpful suggestions.",thank;feedback
ACS_Cent_Sci/PMC5785774.nxml,Kazuhiro Irie,peptide;assays,,"We acknowledge
Professor Kazuhiro Irie for generously
providing synthetic PKCδ-C1b peptide for preliminary binding
assays.",acknowledge;provide
ACS_Cent_Sci/PMC5785766.nxml,Jonathan Moffat;Daniel Lester,measurements;measurements;dextran;polymers,"Asylum Research;Oxford Instruments;AFM;University
of Warwick;SEC","Jonathan Moffat (Asylum Research, Oxford Instruments)
is thanked for liquid AFM measurements, and Daniel Lester (University
of Warwick) is acknowledged for SEC measurements of dextran polymers.",thank;acknowledge
ACS_Cent_Sci/PMC5785769.nxml,Open Babel,developers;source;cheminformatics;tools,RDKit,"We are grateful to
the developers of the open-source cheminformatics
tools Open Babel and RDKit.",
ACS_Cent_Sci/PMC5785761.nxml,Daniel G. Stroppa;Binjie Wang,company,FEI,"We are also grateful for Dr. Daniel G. Stroppa and
Dr. Binjie Wang from FEI company,",
ACS_Cent_Sci/PMC5785761.nxml,Qiang Zhang;Lianshan Sun,,"Tsinghua
University;Institute of Applied Chemistry
Chinese Academy of Sciences","Prof. Qiang Zhang from Tsinghua
University, and Dr. Lianshan Sun from Institute of Applied Chemistry
Chinese Academy of Sciences.",
ACS_Cent_Sci/PMC5785765.nxml,Qiran Xiao,discussion;properties;analysis,"Department
of Materials Science and Engineering;Stanford University","Mr. Qiran Xiao (Department
of Materials Science and Engineering, Stanford University) is acknowledged
for helpful discussion in mechanical properties analysis.",acknowledge
ACS_Cent_Sci/PMC5785770.nxml,Kaiwu Dong;Florian Weniger,team;support;discussion,,"We also thank the analytical
team for kind support and the insightful discussion with Dr. Chaoren
Shen, Dr. Kaiwu Dong, and Florian Weniger.",thank
ACS_Cent_Sci/PMC5785771.nxml,Sheng Zhang;Ievgen Motorykin,help;experiments,MS Facility of Cornell University,"We thank Dr. Sheng Zhang and Dr. Ievgen Motorykin at the
Proteomic and MS Facility of Cornell University for help with the
SILAC experiments.",thank
ACS_Cent_Sci/PMC5833003.nxml,Li Chen,gene;sfGFP(S147C;discussions,,"Tz-Li Chen is thanked for preparing the pBAD
plasmid encoding the gene for sfGFP(S147C) and for helpful discussions.
",thank;prepare;encode
ACS_Cent_Sci/PMC5833003.nxml,Raphael Hofmann,pET28b(+;encoding;gene;discussions,,"Raphael Hofmann is thanked for providing the pET28b(+) plasmid encoding
the gene for Ubc9(C93A) and for helpful discussions.",thank;provide
ACS_Cent_Sci/PMC5833003.nxml,Takahiro Hayashi;Iain Stepek,discussions,,"Dr. Takahiro Hayashi and Iain Stepek are thanked for helpful
discussions.",thank
ACS_Cent_Sci/PMC5833003.nxml,Bertran Gerrits,service;für;spectrometry;analyses,the Laboratorium für Organische Chemie;the Functional Genomic Center Zürich,"We thank Dr. Bertran Gerrits and the MS
service of the Laboratorium für Organische Chemie at ETH Zürich
and the Functional Genomic Center Zürich for mass spectrometry
analyses.",thank
ACS_Cent_Sci/PMC5833007.nxml,Award DE-SC0015959,support,"A.A.G.
;The Department of Energy, Office of Basic
Energy Sciences","A.A.G.
acknowledges support from The Department of Energy, Office of Basic
Energy Sciences under Award DE-SC0015959.",acknowledge
ACS_Cent_Sci/PMC5833007.nxml,Anders Frøseth,support;work,,"We thank Dr. Anders Frøseth
for his generous support of this work.",thank
ACS_Cent_Sci/PMC5833004.nxml,Claudia Jessen,help;FRAP;experiments,FRAP,"We would like to thank Dr. Claudia Jessen-Trefzer
for her invaluable help in cloning the plasmid for FRAP experiments.
",like;thank;clone
ACS_Cent_Sci/PMC5833004.nxml,Isabel Córdoba;Charel Prost,work;preparation;ligands,,"Isabel Córdoba and Charel Prost are also acknowledged for preliminary
work on the preparation of some of the ligands.",acknowledge
ACS_Cent_Sci/PMC5832997.nxml,Mary Gilles;Suzane S. de Sá;Yuemei Han;Xue Bai;Jiaxi Cui,discussion;assistance;experiments,"
Onye Ahanotu","Mary Gilles, Suzane S. de Sá,
Yuemei Han, Xue Bai,
Onye Ahanotu, and Jiaxi Cui provided helpful discussion and assistance
with some experiments.",provide
ACS_Cent_Sci/PMC5833000.nxml,"Nikki Gilbert;Brian Miller;Alexandra
Van Hall-Beauvais;Brian Crane",Professors;guidance;zebrafish;techniques;transfer;laboratory;assistance;fish;husbandry;breeding;assistance;cell;protein;stability;protein;laboratory;use;CD;spectrometer;husbandry;microinjection;imaging;facility,"Professors
Todd Evans;Weill Cornell Medicine;Cornell University","Professors
Todd Evans (Weill Cornell Medicine) and
Joseph Fetcho (Cornell University) for early guidance and zebrafish
techniques transfer; Nikki Gilbert and Brian Miller from the Fetcho
laboratory for assistance with fish husbandry and breeding; Dr. Xuyu
Liu for assistance with cell-based protein stability assays; Alexandra
Van Hall-Beauvais for providing recombinant purified His 6 -Halo protein; Professor Brian Crane’s laboratory for the
use of CD spectrometer; zebrafish husbandry and microinjection/imaging
facility",base;assay;provide;purify
ACS_Cent_Sci/PMC5833000.nxml,R. M. Williams,instrumentation,NIH;Cornell University,"[NIH 1S10RR025502, R. M. Williams (Cornell University)] for instrumentation.
",
ACS_Cent_Sci/PMC5833010.nxml,Tsuyoshi Nakagawa,pGWB605,,"We thank Dr. Tsuyoshi Nakagawa
for providing pGWB605.
",thank;provide
ACS_Cent_Sci/PMC5832995.nxml,Shaul Mukamel,thanks;discussions,,A.A.-G. thanks Shaul Mukamel for useful discussions.,
ACS_Cent_Sci/PMC5832993.nxml,A. A. Gorfe;Project MCB150054,A.;discussion;center;resources,"the Ohio Super Computer;the Extreme Science and Engineering Discovery
Environment;XSEDE","We thank A. A. Gorfe for helpful discussion
and the Ohio Super Computer center located in Columbus, Texas Advanced
Computing Center (TACC), and the Extreme Science and Engineering Discovery
Environment (XSEDE; Project MCB150054) for computational resources.
",thank;locate
ACS_Cent_Sci/PMC5832993.nxml,Grant R01GM116961,time,"Anton2 Computer;the Pittsburgh Supercomputing
Center (;PSC;the National Institutes
of Health","Anton2 Computer time was provided by the Pittsburgh Supercomputing
Center (PSC) through Grant R01GM116961 from the National Institutes
of Health.",provide;r01gm116961
ACS_Cent_Sci/PMC5968442.nxml,Gene Supercomputers,simulations;house;facility,IBM;XSEDE;NSF Project,"The simulations
were performed using in-house IBM Blue Gene Supercomputers (P.D.),
XSEDE facility (NSF Project",perform
ACS_Cent_Sci/PMC5968442.nxml,Srirupa Chakraborty,authors;assistance, Figure,The authors thank Srirupa Chakraborty for assistance with making  Figure  4 .,thank;make
ACS_Cent_Sci/PMC5879474.nxml,"Nick Suhar
",authors;assistance;preparation,,"The authors thank Nick Suhar
for assistance in the preparation of Figure 1.",thank
ACS_Cent_Sci/PMC5879473.nxml,Steven Weigand,assistance;setup;data;reduction,"
of DND-CAT","We thank Steven Weigand
of DND-CAT for assistance with the SAXS setup and data reduction.
",thank
ACS_Cent_Sci/PMC5879473.nxml,Soenke Seifert,assistance;setup;spectroscopy;measurements;support,Northwestern University;NSF,"We thank
Soenke Seifert at Sector 12 for his assistance with the SAXS setup
at Sector 12ID-C. Mass spectroscopy (MALDI) measurements were made
at IMSERC at Northwestern University, which has received support from
the Soft and Hybrid Nanotechnology Experimental Resource (NSF ECCS-1542205);
",thank;receive
ACS_Cent_Sci/PMC5879476.nxml,Y. Wu,,"the Fulbright Scholar Program;a Fellowship
;the NU International Institute of Nanotechnology;a Ryan Fellowship","Y. Wu thanks the Fulbright Scholar Program for a Fellowship
and the NU International Institute of Nanotechnology for a Ryan Fellowship.",thank
ACS_Cent_Sci/PMC5879468.nxml,A.C. M.W.,summer;fellowship;thanks;fellowship,"the USC Wrigley Institute
;the Resnick Sustainability Institute","We are grateful to the USC Wrigley Institute
for a Norma and Jerol Sonosky summer fellowship to A.C. M.W. thanks
the Resnick Sustainability Institute for a postdoctoral fellowship.
",
ACS_Cent_Sci/PMC5879475.nxml,K. Hofmann;E. Settels,authors;help;immunization;experiments;measurements;support,MALDI/TOF-MS,"The authors thank K. Hofmann for valuable
help during passive
immunization experiments and E. Settels for MALDI/TOF-MS measurements
and excellent technical support.",thank
ACS_Cent_Sci/PMC5879475.nxml,S. Hammerschmidt,strains,"Universität Greifswald;D. Kasper
","We are grateful to S. Hammerschmidt
(Universität Greifswald) for pneumococcal strains and D. Kasper
",
ACS_Cent_Sci/PMC5879481.nxml,Jennifer Buz;Joseph Kirschvink,discussion;aid;measurements,,"We thank Jennifer Buz and Joseph Kirschvink for discussion
and aid with SQUID measurements.",thank
ACS_Cent_Sci/PMC5879481.nxml,Mona Shahgholi,help;spectrometry;experiments,"the Caltech
MultiUser Mass Spectrometry Lab","We thank Mona Shahgholi and the Caltech
MultiUser Mass Spectrometry Lab for help conducting mass spectrometry
experiments.",thank;conduct
ACS_Cent_Sci/PMC5879481.nxml,Nicholas J. Turro,manuscript;studies;pair;reactions;fields;work,,"We dedicate this manuscript to Nicholas J. Turro, whose
studies on radical pair reactions in weak fields stimulated this work.",dedicate;stimulate
ACS_Cent_Sci/PMC5879484.nxml,Mehrdad Asgari;Pascal Schouwink;Marco Calizzi;Berend Smit;Fabrice Micaux;Pierre Mettraux,authors;help;calculations,XRD;DFT;Raman;ICP;XPS,"The authors gratefully thank Mehrdad Asgari,
Wouter Van Beek, Pascal Schouwink, Marco Calizzi, Berend Smit, Matthew
Witman, Natalia Gasilova, Fabrice Micaux, and Pierre Mettraux for
help with XRD, DFT calculations, Raman, ICP, and XPS.",thank
ACS_Cent_Sci/PMC5879484.nxml,Pierre Y. Dapsens;Ralf Kägi,discussions;discussions;wastewater;samples,,"We also thank
Pierre Y. Dapsens for useful discussions and Ralf Kägi for
helpful discussions and also for supplying the wastewater samples.",thank;supply
ACS_Cent_Sci/PMC5879470.nxml,"Nathan Dalleska;Aurapat Ngamnithiporn;Scott C. Virgil
;Stephan C. Hammer;
Xiongyi Huang",authors;chiral;support;discussions;reading;manuscript,GC,"The authors thank
Dr. Nathan Dalleska, Aurapat Ngamnithiporn, and Dr. Scott C. Virgil
for analytical chiral GC support, and Dr. Stephan C. Hammer and Dr.
Xiongyi Huang for helpful discussions and critical reading of the
manuscript.",thank
ACS_Cent_Sci/PMC5920617.nxml,Grant No.,No,"National Science Foundation Small Bussiness Innovation
Research (;Robert A. Welch Foundation
;Chair","National Science Foundation Small Bussiness Innovation
Research (NSF-SBIR) under Grant No. 1632486, and Robert A. Welch Foundation
through a Welch Endowed Chair to H.J.Z. (A-0030).",
ACS_Cent_Sci/PMC5920612.nxml,"Mark Simon;Dan Dunkelmann;Alex Mijalis
",assistance;peptide;synthesis,,"We thank Mark Simon, Dan Dunkelmann, and Alex Mijalis
for assistance with peptide synthesis.",thank
ACS_Cent_Sci/PMC5920612.nxml,Ethan Evans;Alan Beggs;Guriq Basi,discussions;comments;manuscript;preparation,,"We also thank Ethan Evans,
Dr. Alan Beggs, and Dr. Guriq Basi for helpful discussions and comments
during manuscript preparation.",thank
ACS_Cent_Sci/PMC5920608.nxml,Nicholas Proschogo,authors;support;spectrometry,"School of Chemistry;The University
of Sydney","The authors
also thank Dr. Nicholas Proschogo (School of Chemistry, The University
of Sydney) for technical support with mass spectrometry.",thank
ACS_Cent_Sci/PMC5920613.nxml,Donald L. Jarvis,vector;produce;ST6GalNAC;study,"
University of Wyoming;ST6GalNAC-IV","We thank Dr. Donald L. Jarvis from
University of Wyoming for providing the baculovirus vector used to
produce ST6GalNAC-IV for this study.",thank;provide
ACS_Cent_Sci/PMC5920613.nxml,Yuan Liu;Ritu Aneja,breast;cancer;cell;lines,"Georgia State University
","We thank Dr. Yuan Liu and Dr. Ritu Aneja from Georgia State University
for kindly providing breast cancer cell lines.",thank;provide
ACS_Cent_Sci/PMC5920605.nxml,Michiko Maeda,assistance;measurements,"Keio University)
;IR","We thank Ms. Michiko Maeda (Keio University)
for her technical assistance in FT-IR measurements.",thank
ACS_Cent_Sci/PMC5920614.nxml,David Kranz,authors;ccdb;DsRed,,"The authors
thank Prof. David Kranz for pCT302, Prof. Susan
Lindquist for pAG415-Gal-ccdb-DsRed",thank
ACS_Cent_Sci/PMC5920614.nxml,Jun Yin;Michelle Chang,pJF3H;pTRC33,,"Prof.
Jun Yin for pJF3H, and Prof. Michelle Chang for pTRC33.",
ACS_Cent_Sci/PMC5920614.nxml,Barbara Pilas;Xiao Yang;Kwo-Kwang Abraham,authors;assistance;fluorescence;cell;sorting;lipid;assistance;spectroscopy,"the University of Illinois Roy J. Carver
Biotechnology Center;Wang;NMR","The authors
thank Dr. Barbara Pilas of the University of Illinois Roy J. Carver
Biotechnology Center for assistance with fluorescence-activated cell
sorting, Dr. Xiao Yang for providing lipid II, and Kwo-Kwang Abraham
Wang for assistance with NMR spectroscopy.",thank;activate;provide
ACS_Cent_Sci/PMC5968443.nxml,Jhonathan Romero Fontalvo;Benjamin Sanchez,discussions,,"T.T-M. appreciates
the rich discussions with Jhonathan Romero Fontalvo and Benjamin Sanchez
Langeling.",appreciate
ACS_Cent_Sci/PMC5968514.nxml,Allison Reed Harris,edits;manuscript,,"We thank Dr. Allison Reed Harris for her valuable edits
to
the manuscript.",thank
ACS_Cent_Sci/PMC5968514.nxml,Jeremy L. Balsbaugh,,"the University
of Colorado Boulder Central Analytical Laboratory Mass Spectrometry
","We also thank Dr. Jeremy L. Balsbaugh and the University
of Colorado Boulder Central Analytical Laboratory Mass Spectrometry
",thank
ACS_Cent_Sci/PMC6026786.nxml,Ewa Dahlberg;Sebastian Kempengren,help,,"We thank Ewa Dahlberg and Sebastian Kempengren for expert technical
help.",thank
ACS_Cent_Sci/PMC5968513.nxml,Bryan Tomlin,advice;data;analysis,Center for Chemical Characterization;Texas A&M University;NAA,"We also
thank Dr. Bryan Tomlin of Center for Chemical Characterization and
Analysis, Texas A&M University, for advice with NAA data analysis.",thank
ACS_Cent_Sci/PMC6026785.nxml,Kevin Liedel,authors;help;figures,"
UD Delaware Energy Institute","The authors thank Kevin Liedel from
UD Delaware Energy Institute for help with generating figures.",thank;generate
ACS_Cent_Sci/PMC6026785.nxml,Shuang Liu,authors;assistance;adhesion;testing;experiments,,"The
authors also acknowledge Dr. Shuang Liu for assistance with the adhesion
and tensile testing experiments.",acknowledge
ACS_Cent_Sci/PMC6026776.nxml,Sung-Woo Park,discussion,"Institute
for Basic Science","We thank Dr. Sung-Woo Park (Institute
for Basic Science) for helpful discussion.",thank
ACS_Cent_Sci/PMC6026777.nxml,Timo Gehring;John M. Brown,experiments;discussions,,"Preliminary experiments by Dr. Timo Gehring and discussions
with Dr. John M. Brown are acknowledged.",acknowledge
ACS_Cent_Sci/PMC6026777.nxml,R. Erik Plata,advice;calculations,DFT,"We thank Dr. R. Erik Plata
for advice on DFT calculations.",thank
ACS_Cent_Sci/PMC6026777.nxml,Laura Pasternack,expertise;facilities,,"We are grateful for the expertise
of Dr. Laura Pasternack of the Scripps NMR facilities.",
ACS_Cent_Sci/PMC6026781.nxml,Rainer Herges,comments;manuscript,,"We are grateful to Rainer Herges for his comments
on the manuscript.",
ACS_Cent_Sci/PMC6026775.nxml,"M01228 X;
S. Bakker;R. Keogh",X;cryo;TEM;analysis;assistance,UoW,"BB/M01228 X /1 is thanked for supporting cryo-TEM analysis, and Dr.
S. Bakker and Mr. R. Keogh, UoW, are thanked for assistance.",thank;support;thank
ACS_Cent_Sci/PMC6026784.nxml,Grant T.0147.16,TIACIC,S.N.;TIACIC,"D.N.S. and S.N. acknowledge
the Fonds de la Recherche Scientifique—FNRS
under Grant T.0147.16 “TIACIC”.",
ACS_Cent_Sci/PMC6062841.nxml,Leopold Talirz;Aliaksandr Yakutovich,thanks;materials;cloud;implementation,,"S.M.M. thanks Dr. Leopold Talirz and Dr. Aliaksandr Yakutovich
for materials cloud implementation.",
ACS_Cent_Sci/PMC6062823.nxml,"E. Eiser;D. R.
",authors;discussions;discussions;expert;assistance,"P. A.
Heiney","The authors thank E. Eiser for
helpful discussions, P. A.
Heiney for discussions and expert assistance with SAXS, and D. R.
",thank
ACS_Cent_Sci/PMC6062830.nxml,Angela Bardo,discussions;camera;technologies;image;capture,,"We wish
to thank Angela Bardo for fruitful discussions about camera technologies
and image capture.",wish;thank
ACS_Cent_Sci/PMC6062836.nxml,Jonathan Grizou;Naomi A. B. Johnson,discussions;depiction;robot;graphic,,"We would
like to thank Dr. Jonathan Grizou for useful
discussions and Naomi A. B. Johnson for her artistic depiction of
the robot for the Table of Contents graphic.",thank
ACS_Cent_Sci/PMC6062835.nxml,Yang Yang,colleague;help;characterization;flow;profile,,"We are grateful to our colleague Yang Yang for help
on the characterization of the flow profile.",
ACS_Cent_Sci/PMC6062835.nxml,Ziyu Han,colleague;help;surface;modifications;sensors,,"We are grateful to our
colleague Ziyu Han for help on the surface modifications of the sensors.
",
ACS_Cent_Sci/PMC6062835.nxml,Xinyu Chang,colleague;help;measurement,,"We are grateful to our colleague Xinyu Chang for help on the holographic
measurement.",
ACS_Chem_Biol/PMC2660199.nxml,S. C. Harrison,,Grants R01 EY015107,"Grants R01 EY015107 (to T.W.), RO1 GM082927
(to T.W.), and P01 GM062580 (to S. C. Harrison).",p01
ACS_Chem_Biol/PMC2665888.nxml,M. Lamers;J. Kuriyan,plasmids;length;α;α1−917,U. C. Berkeley,We thank M. Lamers and J. Kuriyan (U. C. Berkeley) for the plasmids expressing full-length α and α1−917.,thank;express
ACS_Chem_Biol/PMC2665888.nxml,N. West,assistance,,We thank N. West for assistance.,thank
ACS_Chem_Biol/PMC2807738.nxml,J. Baskin;J. Baskin;B. Carlson;K. Dehnert;E. Sletten,authors;DIFO-488;reading;manuscript;elegans, C.; Genetics Center; C.;N2,"The authors thank J. Baskin for providing DIFO-488 and -568; J. Baskin, B. Carlson, K. Dehnert, and E. Sletten for a critical reading of the manuscript; and the  C. elegans  Genetics Center for providing  C. elegans  strains N2, CA151, and RB653.",thank;provide;elegan;provide;strain
ACS_Chem_Biol/PMC2796128.nxml,Ruth Huey;Nicolas Guex;Ruth Brenk,help;model,Swiss Bioinformatics Institute;Sabita Sankar (CellGene;University of Dundee,"We especially thank Ruth Huey (Scripps), Nicolas Guex (Swiss Bioinformatics Institute), Jo-anne Pinson (Monash University), Sabita Sankar (CellGene), and Ruth Brenk (University of Dundee) for their help with the model.",thank
ACS_Chem_Biol/PMC2796128.nxml,Tim Macdonald,discussions,University of Virginia,We thank Tim Macdonald (University of Virginia) for helpful discussions.,thank
ACS_Chem_Biol/PMC2709986.nxml,Scott Silverman,discussions,UIUC,"We thank Scott Silverman (UIUC) for
helpful discussions.",thank
ACS_Chem_Biol/PMC2812937.nxml,I. Gut,assistance;spore;outgrowth;studies,,We thank I. Gut for assistance with spore outgrowth and microscopy studies.,thank
